V;Vx;Vy
5.999999999999999;0.67453020913866;35.325469790861334
5.999999999999999;0.1705418344997647;35.82945816550023
6.0;10.179244123712577;25.820755876287425
6.0;0.25173364557572075;35.74826635442428
6.0;26.73318175265085;9.266818247349152
6.0;3.418191730291474;32.581808269708525
6.0;30.576077607500327;5.423922392499669
6.0;29.55072179391997;6.449278206080033
5.999999999999999;33.526093816018914;2.473906183981079
8.062957824588132;29.371776564624646;35.639512316462344
6.0;33.51799587378946;2.4820041262105392
5.999999999999999;8.931035353863626;27.06896464613637
5.999999999999999;2.3412231500094838;33.65877684999051
2.923748181884106;0.10181043455522704;8.446492996515387
6.0;24.383974478869;11.616025521131002
6.0;18.240855524024884;17.759144475975113
6.0;35.70682208858449;0.2931779114155132
6.0;35.8609770124317;0.13902298756830045
4.612495897324794;20.326183446727356;0.9489349561107012
5.999999999999999;3.388306975578078;32.61169302442192
6.0;6.449125877131327;29.550874122868674
6.0;35.50868150067422;0.4913184993257754
6.000000000000001;8.3442831556342;27.655716844365806
6.0;5.565183376038922;30.43481662396108
7.238421649995234;45.87420012315694;6.5205478599627975
6.0;24.528751312480754;11.471248687519243
3.478781168147722;3.8161605702141457;8.285757845645085
6.0;34.89191443223097;1.1080855677690327
6.0;9.30006310336791;26.69993689663209
6.0;8.210764356634678;27.789235643365323
6.0;26.66287255688259;9.337127443117407
5.999999999999999;16.1854728169658;19.81452718303419
7.965657321836624;2.2155746952092477;61.236121873720165
6.000000000000001;33.75344413958717;2.2465558604128373
6.0;1.4402784270899478;34.55972157291005
6.0;22.30090823674219;13.69909176325781
6.0;0.045495711622361094;35.95450428837764
6.0;31.544217824691852;4.45578217530815
6.0;21.653901608370465;14.346098391629532
6.0;23.010267873414698;12.989732126585302
6.0;32.184494731286954;3.8155052687130437
6.0;35.77786418141263;0.22213581858736592
5.999999999999999;11.420322822610048;24.579677177389947
6.0;14.996333763513594;21.003666236486403
6.0;9.297544116116395;26.70245588388361
6.0;13.0767305181542;22.9232694818458
6.0;9.052459071449611;26.947540928550385
6.0;22.29290963486116;13.70709036513884
6.0;35.89322891903875;0.10677108096125124
5.999999999999999;10.818384502371833;25.18161549762816
6.0;1.6495244623465046;34.350475537653494
5.999999999999999;8.57556906708429;27.424430932915705
6.0;11.82287715219442;24.177122847805578
6.0;8.916609550928344;27.083390449071658
6.0;34.72610776782833;1.2738922321716708
6.0;30.99952401891267;5.000475981087327
6.0;13.619864243221967;22.380135756778035
6.0;34.84259390484329;1.1574060951567073
6.0;3.766151712557183;32.23384828744282
6.0;5.649637444082117;30.350362555917883
6.0;16.750664589755882;19.249335410244118
4.427781839350291;18.826456652735764;0.7787953641444808
6.0;27.082742444110345;8.917257555889659
5.999999999999999;13.99657796294211;22.003422037057884
6.0;24.71383636560646;11.286163634393537
6.0;35.999738171764825;0.00026182823517634723
6.0;35.990912730570834;0.009087269429165514
2.643617052243579;1.3927777257698344;5.595933393143197
6.0;35.98829509996189;0.011704900038113603
6.0;33.282681309688684;2.717318690311318
6.000000000000001;3.773427379773414;32.22657262022659
7.739385090828649;59.890538896441115;0.007542687699651221
6.0;6.533735259678042;29.46626474032196
5.999999999999999;35.788783099299714;0.21121690070028037
6.000000000000001;0.3228620528916623;35.67713794710835
6.0;21.774614673378558;14.225385326621442
6.0;10.27392718973101;25.72607281026899
6.0;1.1754943702325211;34.82450562976748
6.0;0.8592450017644131;35.140754998235586
6.0;2.802400743413548;33.19759925658645
6.000000000000001;33.249806176211166;2.7501938237888393
6.0;27.619588460920056;8.380411539079942
6.0;27.712593149140854;8.287406850859147
6.0;9.39088303377237;26.60911696622763
5.999999999999999;33.97693807616943;2.023061923830563
6.0;14.900890258432359;21.09910974156764
6.0;9.305443338639543;26.69455666136046
5.999999999999999;32.466156300653566;3.533843699346429
6.0;31.980125874630705;4.019874125369295
6.0;34.70965491226207;1.2903450877379317
7.122140239925212;45.31153095149099;5.4133506456709695
6.0;0.03149751157430014;35.9685024884257
6.0;35.192304557454435;0.8076954425455644
6.0;13.818367838423166;22.181632161576836
6.0;14.403308022636848;21.596691977363154
6.0;1.0566036179426783;34.94339638205732
6.000000000000001;31.91553536547738;4.084464634522629
6.000000000000001;1.3861492337239327;34.61385076627607
5.666393708913782;3.7858455216355895;28.3221721427821
6.3160100012256395;1.1018936763736944;38.79008865920861
