V;Vx;Vy
6.0;7.804287516436251;28.195712483563753
6.0;29.73566536267698;6.264334637323021
6.000000000000001;35.53572616128613;0.46427383871387734
6.0;32.468150355241846;3.5318496447581555
6.0;32.67963068212715;3.320369317872852
6.000000000000001;35.13857078989843;0.8614292101015807
6.0;15.100995280047197;20.899004719952803
6.0;16.239891729817945;19.76010827018205
5.999999999999999;4.527279401853471;31.472720598146523
6.0;13.66960665987858;22.33039334012142
6.0;16.87583302906911;19.12416697093089
6.000000000000001;1.496939854333092;34.503060145666915
6.0;13.151333542622108;22.84866645737789
6.0;8.747978157783065;27.252021842216934
5.999999999999999;34.94268765455;1.0573123454499953
6.0;24.24690755162757;11.753092448372433
6.0;20.80735965725631;15.19264034274369
6.0;35.26203492485949;0.7379650751405097
6.000000000000001;17.603048733214067;18.396951266785944
6.0;28.131543019108683;7.868456980891318
6.0;34.037892371391855;1.9621076286081451
6.0;17.010549908414458;18.989450091585542
6.0;21.910853607671278;14.089146392328725
6.0;25.985355523495066;10.014644476504936
6.0;0.03262124637353787;35.96737875362646
6.000000000000001;25.651399166478623;10.348600833521383
6.0;13.395953669903783;22.604046330096217
5.999999999999999;29.7327042954082;6.2672957045917945
6.0;27.177256161035928;8.822743838964076
6.000000000000001;35.877416800504506;0.12258319949550563
6.0;5.9637545562310015;30.036245443768998
6.0;2.8723355444544154;33.127664455545585
6.0;27.4807120097015;8.519287990298498
6.0;5.575812659923505;30.424187340076493
6.0;18.81102402285877;17.18897597714123
6.0;35.08426966671999;0.9157303332800095
6.5358166699426565;12.899781715546164;29.81711782755415
6.0;29.137823757852043;6.862176242147958
6.0;0.046247104210019804;35.95375289578998
6.0;35.39684713689354;0.6031528631064621
5.411386186265001;8.970802616163814;20.312297840735862
6.0;6.295693677638356;29.704306322361646
6.0;9.404195958506662;26.59580404149334
6.000000000000001;34.8437453159965;1.1562546840035037
6.0;32.65624839643801;3.343751603561993
6.0;34.60482774730973;1.3951722526902706
6.0;21.600732988613217;14.399267011386783
6.0;10.747604105879486;25.252395894120514
6.0;32.072035182854954;3.9279648171450456
6.0;18.69112788057756;17.30887211942244
6.0;25.518362601700435;10.481637398299565
6.0;35.22799733672045;0.7720026632795491
6.0;22.473723858984805;13.526276141015195
6.0;19.002668471121776;16.997331528878224
6.0;33.820515232371704;2.179484767628293
6.0;18.6205497573357;17.3794502426643
6.0;14.645223860655694;21.354776139344303
6.000000000000001;20.525785938376117;15.474214061623888
6.0;35.05094060458566;0.949059395414338
6.000000000000001;32.9621231645499;3.0378768354501045
6.0;22.489131320220743;13.510868679779259
6.0;35.715466065459545;0.28453393454045534
6.0;19.47120885746511;16.528791142534892
5.999999999999999;0.2516351721238849;35.74836482787611
6.0;14.08567697870785;21.91432302129215
6.0;9.620233232723113;26.379766767276887
6.000000000000001;0.02111125682646938;35.978888743173535
6.0;31.042151762809734;4.957848237190268
6.0;31.14322513156913;4.856774868430868
6.0;26.740378713153927;9.259621286846077
6.0;33.61404684317851;2.385953156821496
5.999999999999999;31.258504595345137;4.741495404654855
6.0;30.29728202558742;5.7027179744125815
6.000000000000001;34.845904797444994;1.1540952025550097
6.0;25.09151256884643;10.908487431153569
6.0;9.83241283996578;26.167587160034223
6.0;1.8879565248795764;34.11204347512042
6.0;35.29061836398605;0.7093816360139481
5.999999999999999;7.875124721286443;28.124875278713553
5.999999999999999;35.40755834365791;0.5924416563420827
6.0;0.5207449968163925;35.47925500318361
5.999999999999999;17.158507184106416;18.841492815893577
6.0;32.13855092838352;3.861449071616477
6.0;31.276979774339168;4.723020225660835
6.0;15.732599102112102;20.2674008978879
6.0;14.002959494956343;21.99704050504366
6.0;20.892323918155206;15.107676081844792
6.0;25.697500134074698;10.302499865925302
6.0;25.144406343680437;10.85559365631956
6.0;21.77118162775556;14.22881837224444
6.0;0.733278799943131;35.26672120005687
6.0;1.7643344054635737;34.23566559453643
6.0;5.465425625111705;30.534574374888294
6.0;0.31849724229818577;35.681502757701814
6.0;32.49079310515479;3.5092068948452084
6.0;28.61749100552401;7.382508994475991
6.0;24.352785290677495;11.647214709322505
6.0;13.683270968440668;22.31672903155933
6.0;28.209498048085166;7.790501951914836
6.0;27.049196279850083;8.950803720149917
