V;Vx;Vy
5.872305553889139;1.3880055343001314;33.095966983937096
5.540775423447746;29.443884243297088;1.256308049785459
5.562988438213975;25.65856068638619;5.288279677316176
10.03719042965285;76.66258013801416;24.08261158310059
5.805832485299599;0.08754254756733251;33.62014829979279
6.6865194646387875;25.399829375179856;19.309713175813524
7.587760136577343;17.722433912435356;39.85166997779686
5.909982271324982;33.6363592060212;1.291531241354401
4.9474879629424615;2.421859632920708;22.055777510539837
6.541913191799474;35.48144998809114;7.315178220948835
6.408609890254575;21.737601442985486;19.33267928248328
2.890663299280127;1.8744805698626008;6.481453739942467
3.806267243686995;2.8190945055635255;11.668575824801069
7.515173491771267;15.151776635644879;41.32605597577666
6.879553044583066;29.867530999142655;17.460719094089473
3.3615403827333417;11.009070636710213;0.2908831080368082
4.054641548793358;7.128371073127661;9.311747016073735
1.5680213380392904;1.3514230402482124;1.1072678762983144
11.109586022215877;108.91423827526532;14.508663309749094
4.959458716996852;24.313667978123142;0.2825627874729164
6.0704542330474345;36.14690253000757;0.7035120655159418
6.797224233021729;6.7101568677722465;39.49210040620559
2.8286434983522173;6.545549639225842;1.4556744015444294
2.9063470797013915;7.518595238900281;0.9282581087885247
4.317296606074302;15.148774287386292;3.4902756974343907
4.958506588794541;4.672054261484677;19.914733329634203
5.9918378640276995;35.898165514303074;0.0039554744929458175
8.137958254968677;41.10146003286026;25.124904526752562
7.421239946149729;0.23522138034262555;54.83958095798582
5.8005079055863815;24.898519247604852;8.747372715165252
2.456627674392218;5.013119183521825;1.0219003470678936
4.129677044185182;12.97722391046731;4.077008578802744
8.567638935580364;69.16310541184095;4.24133151863168
2.1147971905330527;2.4205267457527726;2.051840411333721
3.0532738509142767;9.265435009575365;0.057046199101531934
7.43318100306524;24.414146373525156;30.83803345080482
6.588199589884545;0.47675932744786553;42.92761450870702
3.6328164643562424;12.629291766209068;0.5680636974887231
7.413269731563644;53.315654884023786;1.6409132288939137
9.924534693378305;64.87670942648936;33.619679453580275
6.0;25.572227062403844;10.427772937596158
3.9291802114751175;13.065293219973817;2.3731639142738326
5.839789675135239;33.788068098200256;0.31507535161588235
4.78752193284559;22.621101385150745;0.2992648723268293
4.2148957850576805;2.851330242197586;14.914016236699414
2.2630657674170545;6.449959635004335e-06;5.121460217695306
8.35193631437611;46.949313869917695;22.80552632947669
4.949684834353653;18.049090853804046;6.450289105626501
8.109003548731867;60.91470187699603;4.8412366763499755
6.371888076124209;2.8333058030163096;37.76765185163757
7.042341719469401;23.266742702034637;26.3278341917446
2.999356729913973;6.800346437513019;2.195794355767223
11.539107634975316;10.047627087932804;123.10337792361284
4.740800504455859;12.50126731649212;9.973922106556813
2.0359250139680456;1.5075286281730786;2.6374620343277075
5.631803549626248;6.92633529148096;24.790875930101848
5.999999999999999;0.781170178104782;35.21882982189521
4.625722317075742;5.898973847978497;15.498333106714076
8.170930377595846;63.22395206769491;3.540151167823676
6.465685398944908;33.66973406693589;8.135353611193482
3.0426916452096604;8.258365269652252;0.9996071781764186
6.905434135707811;0.7317396377554732;46.9532809648432
3.8404866326291986;12.91408451816151;1.8352530572420507
6.226257532081925;0.015483677318754467;38.750799178488144
9.47692159294739;58.58593317204824;31.226109706824232
5.966292747385324;0.004972764066321898;35.591676383436386
5.367196857003447;28.796307329031922;0.01049477279575191
4.925173588777561;16.614816973564636;7.6425179060274
6.136276318213942;37.17598571317245;0.47790134030079684
6.86702633661781;0.0008183995929062738;47.15523230820972
4.380577840655177;19.02505132575778;0.1644108922813974
4.994037878717544;22.904737465548695;2.0356768685169246
6.0;35.6202043546234;0.3797956453766028
5.888234338823457;23.21603191502191;11.455271713877801
5.056981963022489;10.466960706280986;15.106105868053794
5.129603541214444;26.066471869891362;0.24636062014840004
2.503782285481659;3.726608141205387;2.5423175918863725
8.581393872166837;0.010256850380548363;73.630063938882
6.857793057671251;24.49057845812201;22.538747163721993
5.087093552149504;0.008371270525159822;25.870149537795896
5.092784433411276;3.296660923887669;22.639792361308544
9.140825911896206;0.6201722340876455;82.93452611750547
4.008623763242955;3.6184808868639626;12.45058358837215
0.741054568966915;0.5449282949197516;0.0042335792669886095
5.559474907642512;18.755179453949268;12.152581794757454
6.52752818117316;2.4451818306037163;40.163442325406066
6.34735679819063;39.56667010348357;0.7222682200532393
8.043601438268956;63.29274194655854;1.4067821511638825
7.501798493736939;51.870625358471315;4.406355282162493
5.175681903205358;20.73359954386891;6.0540836192985195
7.035058718731839;44.15135944781203;5.34069172819283
6.078924656470806;5.65388634232518;31.29943863672354
3.6134970640198283;0.6827347624649138;12.374626269215003
6.54208514729246;22.198482489281947;20.600395585142657
9.283810084858711;66.49165354141056;19.69747615031374
5.86635255937956;1.8657516660544888;32.54834068488462
7.166593201258779;6.484194499916034;44.87586361241252
2.1735300718746187;2.6801955061990985;2.044037467144187
10.105496155395715;5.541145041792908;96.57990750492465
2.2966426300475096;1.0985649054497302;4.176002464701812
4.949766613297971;12.69154600046382;11.808643525655448
2.4380254458249375;1.4487902694020411;4.495177805087845
7.537983349859906;37.50330464618741;19.317888336577766
6.742185034876819;15.027530150029135;30.429528894487795
3.758043100819572;10.6296323754301;3.4932555721874827
1.9811153002366853;2.5849296070907584;1.3398882257411335
8.512108309376558;72.45592808402967;5.978652778831971e-05
5.768163495393061;32.17071694452637;1.1009931650587288
9.714849800305629;3.2985296714060897;91.07977697109224
2.5811764854939296;4.5325326955979035;2.1299393536688918
4.722692134042544;21.34781730368807;0.9560036892592453
3.677150991752737;6.0305207830418786;7.49091863310626
3.056544352936075;6.638545761707112;2.703917619758299
4.3821930634812185;12.385060524363514;6.8185555212593965
2.6113346766430334;6.292935630755476;0.5261331626829007
3.831826473975724;12.309193492556723;2.373700634104505
8.985958505786837;80.49197405062732;0.2554762170954977
6.216404301115737;37.307819745063966;1.335862689866264
2.695459126553579;0.127323564369604;7.13817633855138
7.547223379344242;37.77210783441428;19.18847290330604
2.2725350685733368;2.2176226181159837;2.9467930197796366
1.5182345545665148;2.0367686153529116;0.2682675473268718
6.964424279452003;44.876569327579425;3.6266362166411206
4.247944323493704;13.735722872135563;4.309308103366818
5.107884288666261;24.142431336121906;1.9480505702817263
8.419562662595371;68.63641670032278;2.2526187290472777
5.642643272926642;12.701507622069942;19.13791548343434
2.1172270001447333;2.6470253881198835;1.8356247820219826
4.514885055254277;2.5690166819731015;17.815170380185318
7.639958907087478;29.835603613392845;28.53336848859244
7.747061583637253;34.93792734476275;25.079035835905387
4.227729291948325;6.989866255526143;10.883828710471747
10.013175569116951;94.04088883192098;6.2227961460395935
1.5190683111923204;1.0734280938774556;1.2341404401912328
6.043036407531385;1.1714212265177715;35.34686779623206
5.770842276481284;0.8785630304550454;32.424057549568644
8.179945331218173;22.1089755392812;44.80253008243679
9.305727325099351;39.739240708535;46.857320340565735
4.216008127482554;5.1840566072304535;12.590667923768494
2.590254012823457;5.6038415547671825;1.105574296180838
3.238131135143654;0.7319203079635088;9.75357294042322
4.984571340919523;0.8183539635261621;24.02759748919009
4.1107579042541476;15.406961257272961;1.4913692901149886
3.548223370628949;5.729578068474062;6.8603110194033965
3.0862824517154928;9.372848634359576;0.15229073740741594
3.759317746514627;11.057947334587443;3.0745225846723696
5.9317878312095855;15.223805657034275;19.96230121745184
5.958143176364786;1.1321773468320389;34.367292763230225
6.836862323074115;42.67988207601619;4.062804348654193
6.6146305612731995;43.71709019123017;0.03624727089923463
9.190201243058256;80.70560129667234;3.754197591237183
7.18130335567186;21.206030706216307;30.36508717996761
8.924007919312178;56.830676171784894;22.807241172161564
0.3950040253265474;0.15549217862527115;0.0005360013989045592
3.5515072491191524;8.375810806746104;4.237392933799784
8.313892231146408;64.7221412342487;4.398662796867905
7.484720171655651;27.598664602439765;28.42237144554924
0.5859138593721216;0.15166056502085112;0.19163448558348317
7.337816017925593;53.83747343740861;0.0060704755167932615
3.584827446973967;9.15004885617898;3.7009389683989076
5.742153555713999;9.382953951542657;23.58937350585627
6.7317444671022235;15.71258587370766;29.603797696653736
9.782810420518933;6.864987790388356;88.83839193342547
2.5590381632340016;6.379211215806104;0.1694651050819483
1.7431686346486388;0.21741361941194443;2.821223269410855
8.973646070681006;73.54604630387938;6.980277497969288
6.559792161152306;0.057322997548445366;42.973550199966795
2.116585096607567;2.9817953910923043;1.4981370800889606
4.0646391934286354;9.070968612853061;7.450323159903128
3.5252063632702373;8.802338252405493;3.624741651235479
3.954779712821107;8.187988387854185;7.452294189087209
3.8140982589385173;4.567051180392465;9.980294348445364
0.46803810908166665;0.02697703194214322;0.19208263961059888
9.25672236842253;15.587728495291847;70.09918051076218
3.1379811178902455;9.285629115383527;0.5612963808521872
7.490348513304299;56.08341440130207;0.021906449457846484
3.089411123268436;8.587415755605434;0.9570453329693038
1.6341993057536148;2.515412547702139;0.15519482322345785
3.6619889486962447;12.56470212689037;0.8454609334830553
5.305162376014403;1.3000680730962924;26.844679762782494
4.165037744785055;9.781358487230916;7.56618092825326
5.7809966697886725;27.322651711181884;6.09727078492584
5.999999999999999;2.812430045785235;33.18756995421476
5.466391465872076;4.49330972879146;25.388125929367607
6.365052115532346;39.600282049890566;0.9136063835522261
8.799745832528933;5.975616505001129;71.45991021210918
4.895090680216189;23.705659712532437;0.25625305500695256
3.645759396646519;5.502328588070316;7.789232990166074
7.18538463967137;20.28856527656566;31.34118714345961
4.669177774475516;5.906857433171525;15.89436365648461
4.5852843638904766;11.491794648824714;9.53303804891378
8.26829092792277;53.30313572709492;15.061499141675064
6.171536416116928;24.016540716517756;14.071321018939617
4.426820990498833;18.36671989806202;1.2300241838590509
4.50629461753911;1.0656911465916625;19.24100003347029
2.193835443345488;4.365443255810834;0.44747069666805994
8.244628900874066;12.847029247677435;55.12687646545047
3.681187170493872;10.521781731746488;3.0293572524621895
3.7666199498802904;3.646411370891354;10.541014475944847
3.5965477834982447;12.912721657465152;0.022434301520983847
4.894528873316256;0.21696150732242753;23.739451384404067
4.359175892055746;9.060025280949676;9.942389176930334
4.78923695805594;22.35236706949346;0.5844235709154509
5.922326129076683;35.073362478181465;0.0005843009629355873
4.641460753794882;18.763611386358814;2.779546542659335
10.059719212653032;87.8587734545499;13.33917718287065
7.733882561061945;59.43412090303804;0.3788185652600177
5.46411437773962;4.969853756183121;24.886692176837723
4.629618868827807;21.37276576478984;0.06060510581662135
8.515996729030192;2.761377308072268;69.76082298078067
4.660250068439423;21.075913499237384;0.6420172011522571
3.824091222494134;0.3029367667621436;14.320736911194537
5.718596685146581;15.524472731464835;17.177875315904632
3.9011193492182685;10.058718217791993;5.160013959053172
1.8378283300164706;0.09503094096559746;3.2825820296455315
5.0743851019004245;20.17268458966309;5.576699572725896
9.410652216294626;31.432737661785755;57.127637474265185
1.3853735281109194;0.39298376926022993;1.5262760431302667
8.445997784984872;12.335195119687684;58.999683464281674
3.7941472429599425;13.795737881113851;0.599815420146682
6.369476193346215;26.10504114812521;14.465185829478985
7.199136890212279;51.82356338209019;0.004008581925136472
3.8817464785864186;13.224957781128978;1.842997942889083
0.6253237310256919;0.18722278495152797;0.20380698363236394
3.3172203907434232;4.598969548945074;6.404981571818875
4.301157252602935;0.15975936051403017;18.340194351104795
2.426637285503927;3.905041869313982;1.9835266460838852
6.1346165400069586;2.2163271246970746;35.41719296822988
1.9529649540720748;3.0147508813824477;0.7993212304512937
5.711544837106899;3.5628374730498416;29.058906953232636
8.54423565606808;54.46631880777903;18.53764413864611
10.13382959840531;67.53253772798053;35.16196460153499
11.441724323264788;80.25259578553718;50.660459704051874
3.8611789881745726;0.8380349096865827;14.070668269034234
3.2891524577138274;3.3963255583792016;7.422198331705711
3.3401376805859098;10.395858066663001;0.7606616586068188
4.301244030548782;17.563123872561953;0.9375763377695744
6.0949123126452385;1.4882926566130543;35.65966344222147
10.524416667994046;56.21096936339347;54.55237683815743
6.75307068842521;0.07720931991875157;45.52675440294899
4.202656305050538;2.1752237067604874;15.487096311620553
6.326327711836113;39.37478510232824;0.6476372152173024
