r
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
18.0
4.704241131078047
3.7171002123355263
2.812221036821543
1.9797321953486813
1.2112809570660397
0.49975203273025953
0.16095339701010516
0.7760929350442393
1.3502231705427652
1.887312745686545
2.390834222383842
2.86383924594797
3.309020444596558
3.7287627176080833
4.125185975452302
4.500180949088729
7.764847894650784
7.104210769146916
6.4766054999182465
5.879615121871456
5.311052857064997
4.768935348761156
4.282060535822425
3.787583657036198
3.3146057729798075
2.8617546073939
2.4277722403740722
2.0115034393550557
1.6118853903767991
1.227938637436905
0.8587590673023919
11.819338047062915
11.267694768236606
10.73611124500398
10.223512847601096
9.728900358879004
9.251343473216307
8.789974956559117
8.343985390457169
7.91261843307987
7.495166538843782
7.090967085694547
6.699398865456232
6.319878898148322
5.951859535910353
5.594825826276502
5.248293108102466
4.911804816542172
4.5849304761693155
4.267263863694288
3.9584213237880066
3.6580402233312133
3.365777530994874
3.081308510454173
2.8043255167698042
2.5345368865577576
2.2716659135306374
2.015449901845973
1.7656392904534277
1.5219968423051387
1.2842968928921779
1.0523246531036217
0.8258755618814644
0.6047546845704119
0.388776153243341
6.343230306625237
12.162355956521187
11.823796911958503
11.49276140171943
11.1690013971999
10.85227965364819
10.542369130387906
10.23905244804806
9.942121380073258
9.651376376014605
9.366626114307673
9.087687082431493
8.814383182512406
8.546545360591704
8.284011257916964
8.026624882745642
7.77423630126697
7.526701346355189
7.283881342965542
7.045642849073811
6.811857411142682
12.116501721383184
11.840484283484644
11.56948534445698
11.303369269195587
15.887998408147997
15.588375422150593
15.294008979767192
15.004761953773059
14.720501945468481
14.441101082605009
14.166435827586678
13.896386795341773
13.630838580300939
13.369679591954997
13.112801898499974
12.86010107810926
12.611476077402267
12.366829076706585
12.126065361736236
11.889093201332344
11.655823730934767
11.426170841473581
11.200051073388726
10.977383515503643
10.7580897084956
15.012669171979697
14.766534334804042
14.524045939660622
14.28512355032813
14.04968907908809
13.788826340719943
13.560142414740143
13.33472540198863
13.112505793673304
12.893416038996229
12.677390476692253
12.464365269420277
12.2542783408693
12.047069315449153
11.842679460442888
11.641051630504272
11.442130214390335
11.245861083824588
11.052191544392162
10.861070288373316
10.672447349426616
10.486274059037664
14.163179821803546
13.957016878263321
13.753480214258639
13.552519963722366
13.354087515079636
13.158135472044938
12.964617615880234
12.773488869050903
12.58470526021947
12.398223890520136
12.214002901059576
12.03200144159252
11.85217964032267
11.674498574782223
11.49892024374522
11.325407540132177
11.153924224865483
10.984434901636778
10.816904992549444
10.651300714601042
10.487589056972055
10.325737759088852
10.165715289430318
10.007490825048844
9.851034231777776
9.69631604509861
9.543307451642422
9.391980271301136
9.242306939925324
9.094260492586208
12.024479217814505
18.086527487929246
17.893560820237262
17.70264698943562
17.51375341081177
17.32684818564712
17.14190008325906
16.958878523604213
16.777753560422465
16.598495864902393
16.421076709849196
16.245467954337347
16.071642028830706
15.899571920753415
15.729231160496001
15.560593807841165
15.393634438794825
15.228328132808361
19.064860873874533
18.88317900993166
18.703269651978466
18.525106986820944
18.348665700070736
18.173920964154664
18.000848426668412
17.829424199062988
17.659624845652864
17.491427372935295
17.32480921921038
17.15974824449224
16.99622272070171
16.834211322131456
16.67369311617476
16.514647554309406
16.35705446332867
16.200894036811395
16.046146826823684
15.892793735844876
15.74081600891072
15.590195225967049
15.440913294427318
15.292952441927763
15.146295209274022
15.00092444357338
14.85682329154698
14.713975193016463
14.572363874559805
14.431973343331219
14.292787881040217
14.154792038085038
14.017970627835862
13.882308721063369
13.747791640508362
13.61440495558828
13.482134477236563
13.350966252871112
13.220886561487946
13.09188190887654
12.963939022953296
12.837044849209747
12.71118654627227
12.586351481570059
12.462527227108358
12.339701555343925
12.21786243515992
12.096998027937396
11.977096683720623
11.858146937473828
11.740137505426611
11.623057281505751
11.506895333850936
11.391640901412172
11.277283390626632
11.163812372172764
11.051217577799612
10.939488897229339
10.828616375130864
10.718590208162919
10.609400742084459
10.501038468930837
12.492586550280588
12.377959385164981
12.264190850499672
12.151271334749776
12.039191369302857
11.927941625822209
11.817512913658756
11.707896177320045
11.599082493994796
11.49106307113178
11.383829244071404
11.277372473728855
11.265720527117407
11.160792743970644
12.583170739747231
12.47428726143499
12.36617875449863
12.25883697456182
12.152253793776506
13.752989986480067
13.641912115693533
13.531611013234176
13.422078559572448
13.313306747950035
13.205287682428823
13.09801357598016
12.991476748613628
12.885669625544121
12.780584735396594
12.67621470844734
12.572552274901144
12.469590263203228
12.36732159838543
12.26573930044561
12.164836482759558
12.064606350524757
11.965042199235029
11.86613741318564
11.767885464007856
11.67027990923256
11.573314390882022
11.476982634089334
11.381278445744794
11.286195713168738
13.096800051637103
12.996796815381238
12.897436686754025
12.798713482028267
12.700621096502035
12.603153503240303
12.50630475184055
12.410068967221807
12.314440348436621
12.219413167505433
12.124981768272868
12.031140565285511
11.9378840426906
11.845206753155278
11.753103316805934
11.661568420187143
11.570596815239858
11.48018331829838
11.39032280910578
11.301010229847277
11.212240584201293
11.124008936407707
11.036310410353055
10.94914018867223
10.862493511866361
10.776365677436573
10.690752039033235
10.605648005620393
10.521049040655106
10.436950661281323
10.353348437538072
10.270237991581542
10.187614996920946
10.10547517766772
10.023814307797895
9.942628210427312
9.86191275709946
9.781663867085642
9.701877506697263
9.627675301314552
9.548802083903974
9.470379570592886
9.392403909209497
9.314871291356694
9.237777951792005
9.161120167818085
9.084894258683448
9.00909658499339
10.375563789862726
10.296584344709537
10.218044896465285
10.139941778489055
10.06227136476754
9.98503006935388
9.908214345815782
9.831820686692723
9.75584562296212
9.680285723514194
9.60513759463547
9.53039787950065
9.456063257672799
9.38213044461158
9.308596191189514
9.235457283215942
9.162710540968778
9.090352818733628
9.018381004350395
8.946792018767074
8.875582815600646
8.80475038070494
8.734291731745351
8.664203917780297
8.59448401884917
8.525129145566902
8.456136438724748
8.387503068897399
8.319226236056165
8.27077239732516
8.203200354058584
8.135976620293379
8.069098509838021
8.002563364051664
7.93636855149184
7.870511467567519
7.804989534197528
7.739800199474078
7.67494093733151
7.610409247219966
7.5462026537840465
7.4823187065462955
7.4187549795954535
7.355509071279364
7.292578603902505
7.2299612234280195
7.167654599184178
7.105656423575203
7.043964411796403
6.982576301553451
6.921489852785901
6.860702847394657
6.800213088973549
6.740018402544731
6.680116634298054
6.620505651334122
6.561183341411181
6.502147612695601
6.4433963935159975
7.479524260233531
7.41871099259067
7.358188697520257
7.297955291686464
7.238008711594732
7.17834691335617
8.736477588422975
8.673555399450722
8.610930013256638
8.548599334762288
8.486561288561347
8.424813818689213
8.363354888395916
8.302182479922175
8.241294594278537
8.18068925102768
8.120364488069658
8.060318361430136
8.000548945051637
7.941054330587512
7.881832627198919
7.822881961354438
7.764200476632531
7.7057863335266665
7.647637709253104
9.029920794297377
8.969039506647746
8.908433078084563
8.848099651451848
8.788037386287147
8.728244458634395
8.668719060859285
8.609459401467097
8.550463704922981
8.491730211474623
8.433257176977245
8.375042872721014
8.31708558526061
8.259383616247177
8.201935282262365
8.144738914654686
8.087792859377892
8.03109547683156
7.974645141703736
7.9184402428155956
7.862479182968186
7.806760378791114
7.751282260593203
7.69604327221511
7.64104187088381
7.586276527068955
7.531745724341096
7.477447959231738
8.255439599185317
8.199833114193773
8.144462750157606
8.089327006308032
8.034424394567761
9.011051446755403
8.954439531400464
8.898065481236088
8.841927800254801
8.786025004967989
8.730355624275278
8.67491819933545
8.619711283439035
8.564733441882442
8.509983251843675
8.455459302259621
8.401160193704776
9.75203845287813
9.695299958422858
9.638793998780928
9.582519147358386
9.526473989206963
9.470657120905441
9.415067150442539
9.359702697101195
9.304562391344227
9.249644874701433
9.194948799658002
9.140472829544322
9.086215638427081
9.032175911001698
8.978352342486012
8.924743638515304
8.871348515038497
8.818165698215672
8.765193924316756
8.712431939621395
8.65987850032009
8.832420642358972
8.779837908128268
8.72746178581988
8.675291060069569
8.623324525026685
8.571560984261321
8.519999250672434
8.468638146397113
8.417476502720922
8.366513159989216
8.315746967519528
8.265176783514969
9.025872038820737
8.97413073038677
8.922588045017816
8.87124284120199
8.820093986157934
8.76914035575145
8.71838083441318
8.667814315057182
8.61743969900045
8.56725589588333
8.517261823590845
8.467456408174938
8.417838583777542
8.368407292554583
8.319161484600738
8.270100117875197
8.221222158128064
8.17252657882775
8.124012361089079
8.075678493602215
8.027523972562433
7.979547801600577
7.931748991714365
7.884126561200426
7.836679535587093
7.789406947567921
7.742307836935981
7.695381250518806
7.648626242114128
7.602041872426253
7.555627209003182
7.509381326174375
7.463303304989231
7.417392233156201
7.371647204982614
7.326067321315063
7.280651689480546
7.235399423228168
7.190309642671496
7.145381474231512
7.10061405058022
7.056006510584825
7.011557999252513
6.967267667675838
6.923134672978649
6.87915817826266
6.835337352554511
6.791671370753461
6.748159413579574
6.7048006675225
6.661594324790749
6.6185395832615725
6.575635646431274
6.532881723366113
6.490277028653709
6.447820782354938
7.686243908683846
7.641858748518002
7.597627436394332
8.136026280209549
8.091094268763863
8.046317195288685
8.001694259760065
7.957224667652504
7.912907629891793
7.868742362808348
7.8247280880910015
7.780864032741288
7.737149429028205
7.6935835144433895
7.65016553165683
7.606894728472939
7.56377035778713
7.5207916775428245
7.477957950688888
7.43526844513749
7.392722433722408
7.3503191941577075
7.308058008996902
7.265938165592495
7.223958956055874
7.182119677217718
7.14041963058867
7.0988581223205145
7.057434463167676
7.01614796844912
6.974997958010624
6.933983756187438
6.893104691767292
6.852360097953794
6.811749312330155
6.771271676823319
6.73092653766839
6.690713245373438
6.650631154684672
6.610679624551897
6.570858018094348
6.531165702566852
6.491602049326327
